tagName, timeStamp, value, quality
Analog_0, 04-10-2020 15:17:50.045, 57.62518191398694, 192 
Analog_1, 04-10-2020 15:17:50.083, 57.36262041273608, 192 
Analog_2, 04-10-2020 15:17:50.105, 17.817173617049086, 192 
Analog_3, 04-10-2020 15:17:50.126, 26.64315999630258, 192 
Analog_4, 04-10-2020 15:17:50.148, 66.7011663933343, 192 
Analog_5, 04-10-2020 15:17:50.169, 0.8140578318529879, 192 
Analog_6, 04-10-2020 15:17:50.191, 36.01574014553211, 192 
Analog_7, 04-10-2020 15:17:50.213, 52.96236966748089, 192 
Analog_8, 04-10-2020 15:17:50.235, 47.27118606372702, 192 
Analog_9, 04-10-2020 15:17:50.255, 8.565745230606602, 192 
Analog_0, 04-10-2020 15:17:50.296, 68.4332086249972, 192 
Analog_1, 04-10-2020 15:17:50.317, 20.650459499306162, 192 
Analog_2, 04-10-2020 15:17:50.338, 84.0980079449298, 192 
Analog_3, 04-10-2020 15:17:50.359, 58.824915237909906, 192 
Analog_4, 04-10-2020 15:17:50.380, 78.1806507300294, 192 
Analog_5, 04-10-2020 15:17:50.402, 55.646629485464274, 192 
Analog_6, 04-10-2020 15:17:50.423, 94.71012082587278, 192 
Analog_7, 04-10-2020 15:17:50.444, 66.63204862473371, 192 
Analog_8, 04-10-2020 15:17:50.465, 91.12848365790789, 192 
Analog_9, 04-10-2020 15:17:50.487, 63.12479264493849, 192 
Analog_0, 04-10-2020 15:17:50.528, 43.68854960737186, 192 
Analog_1, 04-10-2020 15:17:50.551, 27.015547724414713, 192 
Analog_2, 04-10-2020 15:17:50.571, 21.856781782076553, 192 
Analog_3, 04-10-2020 15:17:50.592, 53.83465015733766, 192 
Analog_4, 04-10-2020 15:17:50.613, 60.341244540809136, 192 
Analog_5, 04-10-2020 15:17:50.633, 85.9579393281321, 192 
Analog_6, 04-10-2020 15:17:50.654, 17.32571790843156, 192 
Analog_7, 04-10-2020 15:17:50.675, 94.58147185524953, 192 
Analog_8, 04-10-2020 15:17:50.697, 86.11082010100264, 192 
Analog_9, 04-10-2020 15:17:50.718, 50.79773761331868, 192 
Analog_0, 04-10-2020 15:17:50.760, 96.61391777587419, 192 
Analog_1, 04-10-2020 15:17:50.781, 79.67386619133072, 192 
Analog_2, 04-10-2020 15:17:50.802, 1.5966685872748965, 192 
Analog_3, 04-10-2020 15:17:50.824, 72.88254652805624, 192 
Analog_4, 04-10-2020 15:17:50.849, 40.17014438186312, 192 
Analog_5, 04-10-2020 15:17:50.871, 55.42261967011293, 192 
Analog_6, 04-10-2020 15:17:50.892, 34.73254457634864, 192 
Analog_7, 04-10-2020 15:17:50.914, 9.605343353355423, 192 
Analog_8, 04-10-2020 15:17:50.936, 35.24641403988284, 192 
Analog_9, 04-10-2020 15:17:50.957, 68.15267294699578, 192 
Analog_0, 04-10-2020 15:17:51.003, 31.44594929074678, 192 
Analog_1, 04-10-2020 15:17:51.024, 0.3972890476234836, 192 
Analog_2, 04-10-2020 15:17:51.046, 15.528301832434888, 192 
Analog_3, 04-10-2020 15:17:51.069, 47.69416344499269, 192 
Analog_4, 04-10-2020 15:17:51.090, 78.03573630327921, 192 
Analog_5, 04-10-2020 15:17:51.111, 71.81689071625061, 192 
Analog_6, 04-10-2020 15:17:51.132, 42.45080689931133, 192 
Analog_7, 04-10-2020 15:17:51.153, 82.94738570778163, 192 
Analog_8, 04-10-2020 15:17:51.174, 0.5395755225154231, 192 
Analog_9, 04-10-2020 15:17:51.195, 20.566619982498125, 192 
Analog_0, 04-10-2020 15:17:51.237, 63.285883199416546, 192 
Analog_1, 04-10-2020 15:17:51.258, 93.8704188390981, 192 
Analog_2, 04-10-2020 15:17:51.279, 30.523003736593026, 192 
Analog_3, 04-10-2020 15:17:51.300, 10.08464351079179, 192 
Analog_4, 04-10-2020 15:17:51.321, 46.81030992273328, 192 
Analog_5, 04-10-2020 15:17:51.342, 55.11709593744508, 192 
Analog_6, 04-10-2020 15:17:51.363, 19.00701492338629, 192 
Analog_7, 04-10-2020 15:17:51.383, 56.30058667633463, 192 
Analog_8, 04-10-2020 15:17:51.405, 41.21029351180333, 192 
Analog_9, 04-10-2020 15:17:51.426, 80.55687189590634, 192 
Analog_0, 04-10-2020 15:17:51.470, 0.6612293727069618, 192 
Analog_1, 04-10-2020 15:17:51.490, 71.21079462977976, 192 
Analog_2, 04-10-2020 15:17:51.511, 20.851833781658545, 192 
Analog_3, 04-10-2020 15:17:51.533, 35.0370592954602, 192 
Analog_4, 04-10-2020 15:17:51.554, 58.92491351312541, 192 
Analog_5, 04-10-2020 15:17:51.575, 79.11981946911833, 192 
Analog_6, 04-10-2020 15:17:51.596, 88.64351993895457, 192 
Analog_7, 04-10-2020 15:17:51.617, 0.0018265149744345344, 192 
Analog_8, 04-10-2020 15:17:51.637, 19.378205659077363, 192 
Analog_9, 04-10-2020 15:17:51.658, 19.711411166831528, 192 
Analog_0, 04-10-2020 15:17:51.699, 78.941124391047, 192 
Analog_1, 04-10-2020 15:17:51.719, 82.961228007373, 192 
Analog_2, 04-10-2020 15:17:51.741, 3.471095973363447, 192 
Analog_3, 04-10-2020 15:17:51.762, 4.553573455882853, 192 
Analog_4, 04-10-2020 15:17:51.783, 62.290958760324955, 192 
Analog_5, 04-10-2020 15:17:51.803, 27.30748315859436, 192 
Analog_6, 04-10-2020 15:17:51.824, 7.627892566667005, 192 
