tagName, timeStamp, value, quality
Analog_0, 04-10-2020 15:17:54.706, 6.977841058084644, 192 
Analog_1, 04-10-2020 15:17:54.729, 76.59404925286907, 192 
Analog_2, 04-10-2020 15:17:54.751, 61.08086807147573, 192 
Analog_3, 04-10-2020 15:17:54.771, 3.5825845443377746, 192 
Analog_4, 04-10-2020 15:17:54.792, 85.01413533539969, 192 
Analog_5, 04-10-2020 15:17:54.814, 31.71647628570089, 192 
Analog_6, 04-10-2020 15:17:54.835, 46.73914175667356, 192 
Analog_7, 04-10-2020 15:17:54.858, 8.941607268075636, 192 
Analog_8, 04-10-2020 15:17:54.880, 22.548924319474352, 192 
Analog_9, 04-10-2020 15:17:54.901, 12.358064231860045, 192 
Analog_0, 04-10-2020 15:17:54.943, 68.78890807308305, 192 
Analog_1, 04-10-2020 15:17:54.964, 34.91251697366767, 192 
Analog_2, 04-10-2020 15:17:54.985, 68.60947601284809, 192 
Analog_3, 04-10-2020 15:17:55.006, 90.91232661082796, 192 
Analog_4, 04-10-2020 15:17:55.029, 72.93967378481294, 192 
Analog_5, 04-10-2020 15:17:55.049, 30.317466004896133, 192 
Analog_6, 04-10-2020 15:17:55.072, 18.733038734445618, 192 
Analog_7, 04-10-2020 15:17:55.095, 42.57182002519452, 192 
Analog_8, 04-10-2020 15:17:55.116, 4.021229839783214, 192 
Analog_9, 04-10-2020 15:17:55.138, 62.611389881882594, 192 
Analog_0, 04-10-2020 15:17:55.178, 48.829361593301854, 192 
Analog_1, 04-10-2020 15:17:55.200, 57.699937663388, 192 
Analog_2, 04-10-2020 15:17:55.221, 95.53126204754155, 192 
Analog_3, 04-10-2020 15:17:55.242, 31.02134196467594, 192 
Analog_4, 04-10-2020 15:17:55.263, 50.28842347667049, 192 
Analog_5, 04-10-2020 15:17:55.284, 72.69414333205899, 192 
Analog_6, 04-10-2020 15:17:55.305, 38.92091018808672, 192 
Analog_7, 04-10-2020 15:17:55.326, 81.32092249746499, 192 
Analog_8, 04-10-2020 15:17:55.346, 22.562025698712507, 192 
Analog_9, 04-10-2020 15:17:55.367, 68.66013540045084, 192 
Analog_0, 04-10-2020 15:17:55.408, 68.97387203366169, 192 
Analog_1, 04-10-2020 15:17:55.429, 9.889303274964412, 192 
Analog_2, 04-10-2020 15:17:55.449, 9.233014951546291, 192 
Analog_3, 04-10-2020 15:17:55.471, 64.65777655202287, 192 
Analog_4, 04-10-2020 15:17:55.492, 82.98229483641384, 192 
Analog_5, 04-10-2020 15:17:55.512, 36.20831985403798, 192 
Analog_6, 04-10-2020 15:17:55.532, 21.49611104134538, 192 
Analog_7, 04-10-2020 15:17:55.553, 62.84609231123148, 192 
Analog_8, 04-10-2020 15:17:55.574, 70.89535952986378, 192 
Analog_9, 04-10-2020 15:17:55.595, 17.579950840860313, 192 
Analog_0, 04-10-2020 15:17:55.637, 79.00942883364877, 192 
Analog_1, 04-10-2020 15:17:55.659, 86.54598158644718, 192 
Analog_2, 04-10-2020 15:17:55.681, 71.21410346825563, 192 
Analog_3, 04-10-2020 15:17:55.705, 77.60046822557108, 192 
Analog_4, 04-10-2020 15:17:55.726, 12.235971276988987, 192 
Analog_5, 04-10-2020 15:17:55.746, 89.055755223692, 192 
