tagName, timeStamp, value, quality
Analog_0, 04-10-2020 15:17:57.028, 22.699692933345837, 192 
Analog_1, 04-10-2020 15:17:57.049, 72.89559470211111, 192 
Analog_2, 04-10-2020 15:17:57.069, 24.620745488543804, 192 
Analog_3, 04-10-2020 15:17:57.090, 48.180793472551485, 192 
Analog_4, 04-10-2020 15:17:57.111, 1.5959215333151477, 192 
Analog_5, 04-10-2020 15:17:57.131, 7.986756786561644, 192 
Analog_6, 04-10-2020 15:17:57.152, 4.490442426983455, 192 
Analog_7, 04-10-2020 15:17:57.173, 37.5722608781252, 192 
Analog_8, 04-10-2020 15:17:57.193, 20.598066814036, 192 
Analog_9, 04-10-2020 15:17:57.214, 93.55339084555678, 192 
Analog_0, 04-10-2020 15:17:57.255, 74.10566767995603, 192 
Analog_1, 04-10-2020 15:17:57.276, 11.304285007525039, 192 
Analog_2, 04-10-2020 15:17:57.299, 29.34677778403263, 192 
Analog_3, 04-10-2020 15:17:57.320, 4.413043066247912, 192 
Analog_4, 04-10-2020 15:17:57.340, 55.45091168394358, 192 
Analog_5, 04-10-2020 15:17:57.363, 93.16506563737606, 192 
Analog_6, 04-10-2020 15:17:57.384, 33.462762890654815, 192 
Analog_7, 04-10-2020 15:17:57.406, 74.70699891236198, 192 
Analog_8, 04-10-2020 15:17:57.428, 76.66653501613989, 192 
Analog_9, 04-10-2020 15:17:57.449, 94.17878375748401, 192 
Analog_0, 04-10-2020 15:17:57.492, 15.240314647137787, 192 
Analog_1, 04-10-2020 15:17:57.513, 14.880308574345314, 192 
Analog_2, 04-10-2020 15:17:57.535, 42.581740709864235, 192 
Analog_3, 04-10-2020 15:17:57.556, 51.717030502637094, 192 
Analog_4, 04-10-2020 15:17:57.578, 84.34885404491719, 192 
Analog_5, 04-10-2020 15:17:57.600, 0.061606593695306966, 192 
Analog_6, 04-10-2020 15:17:57.622, 85.6721346158604, 192 
Analog_7, 04-10-2020 15:17:57.644, 0.15559056730176657, 192 
Analog_8, 04-10-2020 15:17:57.667, 96.90005319772271, 192 
Analog_9, 04-10-2020 15:17:57.688, 52.69732011327212, 192 
Analog_0, 04-10-2020 15:17:57.730, 4.98888562911416, 192 
Analog_1, 04-10-2020 15:17:57.752, 85.82376420293846, 192 
Analog_2, 04-10-2020 15:17:57.774, 14.148241037588749, 192 
Analog_3, 04-10-2020 15:17:57.795, 47.86131051421572, 192 
Analog_4, 04-10-2020 15:17:57.816, 35.07911969020202, 192 
Analog_5, 04-10-2020 15:17:57.838, 8.622336618409431, 192 
Analog_6, 04-10-2020 15:17:57.860, 33.126921882682716, 192 
Analog_7, 04-10-2020 15:17:57.881, 28.352342041333202, 192 
Analog_8, 04-10-2020 15:17:57.901, 99.51487978831534, 192 
Analog_9, 04-10-2020 15:17:57.922, 45.44019316726907, 192 
Analog_0, 04-10-2020 15:17:57.963, 10.684453571585696, 192 
Analog_1, 04-10-2020 15:17:57.984, 28.508244890116163, 192 
Analog_2, 04-10-2020 15:17:58.006, 94.37060525802846, 192 
Analog_3, 04-10-2020 15:17:58.026, 86.37849569649642, 192 
Analog_4, 04-10-2020 15:17:58.047, 19.667030501993153, 192 
Analog_5, 04-10-2020 15:17:58.068, 70.60698282992563, 192 
Analog_6, 04-10-2020 15:17:58.089, 15.836743702653033, 192 
Analog_7, 04-10-2020 15:17:58.110, 93.79525004712505, 192 
Analog_8, 04-10-2020 15:17:58.131, 21.407298489411975, 192 
Analog_9, 04-10-2020 15:17:58.152, 15.791303069315955, 192 
Analog_0, 04-10-2020 15:17:58.194, 93.12979448259964, 192 
Analog_1, 04-10-2020 15:17:58.216, 76.31193839290796, 192 
Analog_2, 04-10-2020 15:17:58.238, 12.212097505882136, 192 
Analog_3, 04-10-2020 15:17:58.259, 22.64497349028909, 192 
