tagName, timeStamp, value, quality
Analog_0, 04-10-2020 15:18:03.977, 74.81860882435066, 192 
Analog_1, 04-10-2020 15:18:03.998, 72.96931430139142, 192 
Analog_2, 04-10-2020 15:18:04.019, 85.96953273350037, 192 
Analog_3, 04-10-2020 15:18:04.040, 6.987416516751721, 192 
Analog_4, 04-10-2020 15:18:04.060, 95.16637403540898, 192 
Analog_5, 04-10-2020 15:18:04.081, 11.27414547622887, 192 
Analog_6, 04-10-2020 15:18:04.102, 57.68522321677783, 192 
Analog_7, 04-10-2020 15:18:04.122, 36.8121033015876, 192 
Analog_8, 04-10-2020 15:18:04.143, 7.818545174492719, 192 
Analog_9, 04-10-2020 15:18:04.163, 18.55341022960898, 192 
Analog_0, 04-10-2020 15:18:04.205, 9.90248104556446, 192 
Analog_1, 04-10-2020 15:18:04.227, 88.73114094802186, 192 
Analog_2, 04-10-2020 15:18:04.248, 19.877112144111997, 192 
Analog_3, 04-10-2020 15:18:04.270, 19.92867377151143, 192 
Analog_4, 04-10-2020 15:18:04.290, 85.94722424745872, 192 
Analog_5, 04-10-2020 15:18:04.311, 80.37093074971513, 192 
Analog_6, 04-10-2020 15:18:04.333, 5.0401591807745945, 192 
Analog_7, 04-10-2020 15:18:04.354, 47.802740801084134, 192 
Analog_8, 04-10-2020 15:18:04.374, 48.29090467518259, 192 
Analog_9, 04-10-2020 15:18:04.394, 90.32245361555545, 192 
Analog_0, 04-10-2020 15:18:04.436, 6.6328438949582065, 192 
Analog_1, 04-10-2020 15:18:04.457, 88.2100835867534, 192 
Analog_2, 04-10-2020 15:18:04.478, 21.2082654010346, 192 
Analog_3, 04-10-2020 15:18:04.499, 9.757563849225736, 192 
Analog_4, 04-10-2020 15:18:04.521, 13.77082545072189, 192 
Analog_5, 04-10-2020 15:18:04.543, 25.065480508563176, 192 
Analog_6, 04-10-2020 15:18:04.565, 32.13052859896203, 192 
Analog_7, 04-10-2020 15:18:04.587, 17.469895960926674, 192 
Analog_8, 04-10-2020 15:18:04.609, 64.15034755445129, 192 
Analog_9, 04-10-2020 15:18:04.631, 44.520924386449664, 192 
Analog_0, 04-10-2020 15:18:04.675, 41.565295495624774, 192 
Analog_1, 04-10-2020 15:18:04.696, 85.13057313395358, 192 
Analog_2, 04-10-2020 15:18:04.718, 69.24444634098359, 192 
Analog_3, 04-10-2020 15:18:04.740, 51.5823012397287, 192 
Analog_4, 04-10-2020 15:18:04.761, 45.30199011653342, 192 
Analog_5, 04-10-2020 15:18:04.781, 23.55276433283947, 192 
Analog_6, 04-10-2020 15:18:04.802, 28.094824926902785, 192 
Analog_7, 04-10-2020 15:18:04.823, 94.20374405204272, 192 
Analog_8, 04-10-2020 15:18:04.844, 4.594388373309366, 192 
Analog_9, 04-10-2020 15:18:04.864, 87.88806157425721, 192 
Analog_0, 04-10-2020 15:18:04.906, 94.42412528928634, 192 
Analog_1, 04-10-2020 15:18:04.927, 86.26893861284694, 192 
Analog_2, 04-10-2020 15:18:04.947, 10.109421506034455, 192 
Analog_3, 04-10-2020 15:18:04.969, 69.93157700194732, 192 
Analog_4, 04-10-2020 15:18:04.990, 88.45351501433205, 192 
Analog_5, 04-10-2020 15:18:05.011, 70.18511431015084, 192 
Analog_6, 04-10-2020 15:18:05.032, 13.654087615174648, 192 
Analog_7, 04-10-2020 15:18:05.055, 19.091524057378162, 192 
Analog_8, 04-10-2020 15:18:05.076, 99.59560044701328, 192 
Analog_9, 04-10-2020 15:18:05.098, 62.256817516087104, 192 
Analog_0, 04-10-2020 15:18:05.140, 68.03997232265256, 192 
Analog_1, 04-10-2020 15:18:05.161, 50.0829897796825, 192 
Analog_2, 04-10-2020 15:18:05.181, 9.102885986345832, 192 
Analog_3, 04-10-2020 15:18:05.202, 79.57300433984207, 192 
Analog_4, 04-10-2020 15:18:05.224, 99.91752478782247, 192 
Analog_5, 04-10-2020 15:18:05.244, 15.034491991200106, 192 
Analog_6, 04-10-2020 15:18:05.265, 72.78712203543681, 192 
Analog_7, 04-10-2020 15:18:05.285, 55.83235550005704, 192 
Analog_8, 04-10-2020 15:18:05.306, 3.0099075452011737, 192 
Analog_9, 04-10-2020 15:18:05.328, 40.449814374028925, 192 
Analog_0, 04-10-2020 15:18:05.369, 43.08507044283988, 192 
Analog_1, 04-10-2020 15:18:05.390, 15.34817131365297, 192 
Analog_2, 04-10-2020 15:18:05.411, 79.89889322334443, 192 
Analog_3, 04-10-2020 15:18:05.432, 55.3465644514853, 192 
Analog_4, 04-10-2020 15:18:05.453, 77.03134844268695, 192 
Analog_5, 04-10-2020 15:18:05.475, 89.41557198632488, 192 
Analog_6, 04-10-2020 15:18:05.499, 79.36290026684021, 192 
Analog_7, 04-10-2020 15:18:05.520, 65.89672842259276, 192 
Analog_8, 04-10-2020 15:18:05.540, 72.10915568071383, 192 
Analog_9, 04-10-2020 15:18:05.563, 27.290149082728387, 192 
Analog_0, 04-10-2020 15:18:05.605, 73.239974446232, 192 
Analog_1, 04-10-2020 15:18:05.626, 64.02347981925794, 192 
Analog_2, 04-10-2020 15:18:05.649, 95.48492138768457, 192 
Analog_3, 04-10-2020 15:18:05.669, 75.21863311734204, 192 
