tagName, timeStamp, value, quality
Analog_0, 04-10-2020 15:18:10.924, 73.0454493929938, 192 
Analog_1, 04-10-2020 15:18:10.947, 34.037624473742056, 192 
Analog_2, 04-10-2020 15:18:10.968, 95.27366137915855, 192 
Analog_3, 04-10-2020 15:18:10.988, 41.45339719351453, 192 
Analog_4, 04-10-2020 15:18:11.009, 15.027837980410286, 192 
Analog_5, 04-10-2020 15:18:11.030, 60.6704115060688, 192 
Analog_6, 04-10-2020 15:18:11.051, 89.84032380891203, 192 
Analog_7, 04-10-2020 15:18:11.074, 62.455365118219966, 192 
Analog_8, 04-10-2020 15:18:11.095, 61.44644129242033, 192 
Analog_9, 04-10-2020 15:18:11.115, 77.34923108481966, 192 
Analog_0, 04-10-2020 15:18:11.157, 40.45947866265709, 192 
Analog_1, 04-10-2020 15:18:11.177, 36.320487567022866, 192 
Analog_2, 04-10-2020 15:18:11.198, 40.02482675241408, 192 
Analog_3, 04-10-2020 15:18:11.221, 0.26717766680705024, 192 
Analog_4, 04-10-2020 15:18:11.243, 25.951328801125527, 192 
Analog_5, 04-10-2020 15:18:11.263, 10.644921692777942, 192 
Analog_6, 04-10-2020 15:18:11.284, 51.874158539613354, 192 
Analog_7, 04-10-2020 15:18:11.304, 8.509981491169105, 192 
Analog_8, 04-10-2020 15:18:11.325, 54.92534440780285, 192 
Analog_9, 04-10-2020 15:18:11.345, 15.778709338068463, 192 
Analog_0, 04-10-2020 15:18:11.387, 42.46041252262298, 192 
Analog_1, 04-10-2020 15:18:11.408, 40.458612363412236, 192 
Analog_2, 04-10-2020 15:18:11.428, 97.4603627139341, 192 
Analog_3, 04-10-2020 15:18:11.449, 61.00563079389401, 192 
Analog_4, 04-10-2020 15:18:11.469, 39.707322230251805, 192 
Analog_5, 04-10-2020 15:18:11.490, 6.873659124475829, 192 
Analog_6, 04-10-2020 15:18:11.511, 73.69241613055715, 192 
Analog_7, 04-10-2020 15:18:11.532, 89.87464047196757, 192 
Analog_8, 04-10-2020 15:18:11.552, 30.991010685325136, 192 
Analog_9, 04-10-2020 15:18:11.574, 50.35199656728365, 192 
Analog_0, 04-10-2020 15:18:11.616, 24.63075207412523, 192 
Analog_1, 04-10-2020 15:18:11.638, 73.64097356099633, 192 
Analog_2, 04-10-2020 15:18:11.658, 2.4424695573953215, 192 
Analog_3, 04-10-2020 15:18:11.679, 55.16275691324481, 192 
Analog_4, 04-10-2020 15:18:11.700, 43.74512455312086, 192 
Analog_5, 04-10-2020 15:18:11.721, 60.15396716725696, 192 
Analog_6, 04-10-2020 15:18:11.743, 43.75914890008762, 192 
Analog_7, 04-10-2020 15:18:11.764, 38.91093296625444, 192 
Analog_8, 04-10-2020 15:18:11.784, 79.21512165195973, 192 
Analog_9, 04-10-2020 15:18:11.806, 37.032557222169174, 192 
Analog_0, 04-10-2020 15:18:11.847, 29.63714422594267, 192 
Analog_1, 04-10-2020 15:18:11.868, 38.04338701781709, 192 
Analog_2, 04-10-2020 15:18:11.888, 26.20488645312643, 192 
Analog_3, 04-10-2020 15:18:11.909, 12.598277183143002, 192 
Analog_4, 04-10-2020 15:18:11.929, 24.970553555830744, 192 
Analog_5, 04-10-2020 15:18:11.950, 32.90345361073529, 192 
Analog_6, 04-10-2020 15:18:11.970, 16.124358409660967, 192 
Analog_7, 04-10-2020 15:18:11.991, 65.78952738894598, 192 
Analog_8, 04-10-2020 15:18:12.011, 25.124796562450246, 192 
